8,0,58.96599
8,756,157.56869
8,825,151.347791
8,0,13.459698
8,137,10.308263
8,206,8.409753
8,275,9.159328
8,323,8.482963
8,388,10.007423
8,481,15.11846
8,550,64.541775
8,618,86.8943
8,687,149.508459
8,756,170.990768
8,825,182.987594
8,953,125.634266
8,962,146.473484
8,1100,127.632734
8,1100,161.924268
8,1168,172.971036
8,1320,142.635067
8,1306,177.079101
8,1375,168.093142
8,1443,190.037278
8,1613,187.57811
8,1581,175.688041
8,1650,168.03901
8,5,4.374737
8,81,4.348927
8,122,4.237766
8,162,4.624768
8,196,4.534663
8,244,4.229222
8,285,4.82145
8,325,39.298195
8,366,83.298293
8,423,131.926621
8,465,166.145255
8,507,195.148453
8,529,123.757649
8,592,138.877432
8,611,125.534834
8,676,136.503781
8,719,145.376194
8,733,173.610502
8,803,175.364881
8,846,170.345165
8,855,186.166491
8,930,195.958859
8,973,194.186758
8,1015,204.923435
