8,0,9247.478993
8,352,5370.377404
8,559,5758.435295
8,815,6297.483412
8,1068,7185.471783
8,1319,7565.677454
8,1568,7916.260978
8,1758,8539.959694
8,2123,8200.136589
8,2321,9153.762389
8,2601,9539.812404
8,2870,9621.359458
8,3031,9994.206417
8,3388,11547.868536
8,3769,10834.231488
8,3877,11017.700202
8,4120,11453.86184
8,4332,11110.336253
8,4163,11611.89345
8,4305,11707.070826
8,4347,11799.621343
8,4445,11688.128835
8,4431,11694.625253
8,4247,11839.005512
8,4188,11777.371427
8,3818,12094.819972
8,4084,11967.11342
8,4237,11834.520954
8,3902,11916.81141
8,4332,11733.4348
8,4209,11876.114758
8,4522,11567.28375
64,65,2423.526225
64,312,2774.103571
64,583,2972.673141
64,847,3418.98414
64,1109,3573.270375
64,1364,3834.963437
64,1499,4650.13556
64,1791,4810.143604
64,2023,5347.897488
64,2336,5625.25055
64,2497,5939.561969
64,2758,6424.620269
64,3029,6681.766252
64,3268,7046.631264
64,3630,7637.583671
64,4000,7641.607456
64,4010,8226.057733
64,4190,8114.372845
64,4111,8390.904275
64,4146,8435.75465
64,4211,8461.539362
64,4066,8423.66976
64,4069,8627.67309
64,4152,8555.243073
64,4280,8489.972102
64,4106,8370.294258
64,3853,8792.954717
64,4077,8508.780995
64,3829,8703.30329
64,4030,8569.525282
64,4107,8636.619139
64,3976,8503.750116
512,52,123.582672
512,308,283.958963
512,577,300.649127
512,841,410.626569
512,1107,397.706292
512,1356,545.835544
512,1602,621.785958
512,1836,686.846271
512,2053,818.754051
512,2272,1147.795415
512,2495,1375.63413
512,2692,1787.795816
512,2767,1906.35862
512,3082,2186.208638
512,3181,2491.035855
512,3671,2891.869678
512,3555,3211.793997
512,3558,3402.28113
512,3695,3260.435662
512,3670,3272.545282
512,3654,3319.48787
512,3607,3346.566097
512,3737,3314.514634
512,3839,3387.984801
512,3679,3396.988008
512,3858,3358.589348
512,3672,3406.185749
512,3706,3367.310185
512,3740,3377.039159
512,3830,3389.723272
512,3692,3388.803808
512,3874,3361.646851
4096,40,1.069
4096,136,0.936802
4096,239,0.713287
4096,677,0.68977
4096,439,0.771502
4096,540,0.782662
4096,644,0.708325
4096,744,0.78189
4096,848,0.823506
4096,950,0.749159
4096,1051,0.851456
4096,1145,0.943677
4096,1239,0.88314
4096,1335,1.188913
4096,1419,1.199854
4096,1509,1.794926
4096,1601,1.822122
4096,1693,3.09562
4096,1778,4.584227
4096,1868,6.441882
4096,1950,10.631955
4096,2039,12.386102
4096,2123,27.251338
4096,2209,29.506276
4096,2300,132.992688
4096,2383,157.489557
4096,2460,132.255168
4096,2519,418.265258
4096,2600,499.493899
4096,2669,664.298434
4096,2646,613.056427
4096,2690,595.695319
4096,2710,622.935229
32678,35,1.223242
32678,132,1.183352
32678,231,0.863673
32678,641,0.828754
32678,417,0.835774
32678,512,0.827695
32678,609,0.767961
32678,701,0.828296
32678,788,0.855482
32678,873,0.947534
32678,957,1.359004
32678,1039,1.113516
32678,1116,1.113493
32678,1186,1.132051
32678,1260,1.61783
32678,1321,1.797064
32678,1384,2.403126
32678,1452,2.787716
32678,1508,3.208121
32678,1581,8.740392
32678,1705,9.799084
32678,1697,12.084411
32678,1749,23.312632
32678,1793,66.443806
32678,1820,155.667026
32678,1936,141.462147
32678,1860,169.815236
32678,1956,185.771143
32678,1918,219.33925
32678,2021,198.24813
32678,1964,191.263706
32678,1960,187.963864
32678,1931,209.061472
