8,6073,20.916725
8,8457,16.17452
8,12211,17.7940325
8,26496,17.924318
8,18749,15.373997
8,22247,14.9295385
8,24271,17.436638
8,30235,14.490243
8,33552,15.084648999999999
8,36027,14.000150000000001
8,34522,16.360229
8,38783,15.34428
8,44550,14.095993
8,46525,15.3072165
8,47536,17.608755
8,50994,16.419711
8,54504,12.675622
8,57500,13.7165085
8,59561,18.0998875
8,63249,14.162758
8,64837,20.057933499999997
8,66236,20.074756
8,68026,14.451576
8,74099,17.273147
8,76521,12.951026
8,77121,14.26555
8,79971,14.638288
8,81893,22.3750615
8,87558,17.829995500000003
8,88176,28.212604
8,90907,29.376171
8,95210,16.7252535
8,98741,12.669105
8,98598,22.748734
8,103099,13.926367
8,104352,18.184911
8,108540,23.164033
8,113601,18.761711
8,114978,19.957292000000002
8,228256,28.793597
8,115432,25.303234
8,122455,33.9638
8,247689,34.450423
8,126519,14.644031
8,127187,62.593996
8,129228,38.062698
8,132074,23.5403615
64,3923,17.1050745
64,5212,13.648075
64,7047,14.096843
64,14788,13.807246
64,9293,13.512849
64,10189,13.822018
64,22067,13.155774999999998
64,13137,16.020475
64,14187,14.961449
64,17610,13.379084500000001
64,19582,12.870642499999999
64,40534,12.271620500000001
64,19573,15.949213499999999
64,21726,15.254175499999999
64,23338,14.768278
64,23840,19.571326
64,26088,12.529866
64,29550,12.439672
64,30610,12.624081
64,29203,16.931683
64,30821,15.4145205
64,32839,11.629168
64,35192,13.9593455
64,72603,13.544587
64,114003,14.948493
64,37568,20.904666
64,40024,16.075484
64,45955,14.566095
64,46519,13.029126
64,48398,17.002819000000002
64,50368,14.157958
64,52659,13.943251
64,52596,16.8607055
64,56772,12.5293305
64,59100,13.006341
64,56663,19.658379
64,61790,12.694212
64,62691,19.737064
64,62555,23.299537
64,64229,16.590421
64,68830,13.548297999999999
64,64242,18.2986575
512,660,15.732079500000001
512,910,16.8898495
512,1155,17.107687
512,1409,16.328834
512,1624,16.7498065
512,1853,17.192215
512,2094,17.7920595
512,2534,16.570942000000002
512,1995,14.270013
512,2299,12.910145
512,4914,12.682216
512,2998,11.872776
512,2998,11.562548
512,3221,11.484526
512,3420,12.329376
512,3817,9.652935
512,4117,12.577669
512,8031,12.134324
512,4375,14.515068500000002
512,8549,13.5368325
512,5036,12.421847
512,5196,13.3804745
512,5993,13.817374
512,5654,13.301051000000001
512,5880,12.637431
512,6234,11.604258
512,6671,12.5537115
512,7006,12.38351
512,7169,13.3533525
512,7859,12.833701
512,7991,13.350212
512,8330,13.968966
512,8732,13.664711
512,7642,18.500233
512,7646,14.616000499999998
512,7685,15.199349999999999
512,8787,13.5915335
512,8396,15.327346
512,8953,14.816976
512,8994,15.39859
512,9480,13.471415
512,10281,14.288536
512,11112,13.499658499999999
512,10734,13.031393999999999
512,11016,13.272845499999999
4096,198,14.504456999999999
4096,272,15.333079999999999
4096,347,14.118025500000002
4096,422,15.7278785
4096,497,14.260509500000001
4096,572,15.756076
4096,646,15.811436
4096,721,21.556714999999997
4096,796,15.8076765
4096,871,12.380795500000001
4096,946,12.368715
4096,1020,12.5382385
4096,1095,12.376453999999999
4096,1138,12.606957
4096,2277,12.491106
4096,1198,13.460813
4096,1143,12.198841999999999
4096,2393,12.2551475
4096,1273,12.805419
4096,1206,13.59313
4096,2587,12.741245
4096,1596,12.041371
4096,2983,12.376551
4096,4616,12.3442615
4096,1610,13.326347
4096,1628,12.8336655
4096,1654,12.924519499999999
4096,1905,11.601016000000001
4096,1924,12.523751
4096,3588,12.752694
4096,1931,13.650256
4096,3784,13.490051
4096,2235,14.760045
4096,2375,14.316807
4096,2217,14.467718999999999
4096,2365,15.135537
4096,2439,12.5846175
4096,2161,12.5392285
4096,2975,12.91843
4096,3024,13.899705
4096,3117,14.028768
4096,3068,15.354935000000001
4096,3283,14.606507
4096,3356,15.196112
4096,3344,14.823144
32678,55,18.5979715
32678,75,9.384829
32678,96,8.8940885
32678,117,13.345537
32678,138,14.2583675
32678,159,13.737352
32678,180,13.9068755
32678,201,15.332699
32678,222,14.7431455
32678,243,15.904768
32678,264,15.741513999999999
32678,284,16.432939
32678,305,16.727531
32678,326,17.334281
32678,347,14.713373
32678,368,17.036145
32678,389,16.053718500000002
32678,410,16.095124
32678,431,16.3033535
32678,452,17.71771
32678,473,17.076956
32678,493,16.255923
32678,514,18.0453855
32678,535,18.931754
32678,556,21.053203500000002
32678,577,22.079725
32678,598,20.406103
32678,619,22.139888
32678,640,22.6339915
32678,661,24.367932
32678,682,21.6399725
32678,702,20.524897
32678,723,20.912634500000003
32678,744,22.022458
32678,765,17.0646535
32678,786,21.864053
32678,807,22.902656
32678,828,19.113575
32678,849,19.835065999999998
32678,870,20.239359
32678,891,20.069612
32678,911,23.458546
32678,932,27.384134
32678,953,29.245535
32678,974,27.644937499999997
32678,995,30.759018
32678,1016,31.918179000000002
32678,1037,29.235326
32678,1058,28.1996835
32678,1079,31.275027
1000000,5,12.25794
1000000,6,16.246055
1000000,7,17.612149
1000000,8,18.29064
1000000,9,18.206827
1000000,11,23.055515
1000000,12,23.436292
1000000,13,25.1369485
1000000,14,25.458177
1000000,15,29.969427
1000000,16,30.075977
1000000,17,31.755333
1000000,18,33.271426
1000000,19,31.343698500000002
1000000,20,31.10352
1000000,22,33.698293
1000000,23,36.968827
1000000,24,41.0135075
1000000,25,39.673316
1000000,26,42.402411
1000000,27,44.75178
1000000,28,45.651036000000005
1000000,29,46.535645
1000000,30,44.3226345
1000000,31,45.072611
1000000,33,52.5124945
1000000,34,51.500941
1000000,35,48.181597499999995
1000000,36,53.063251
1000000,37,53.043013
1000000,38,49.800999
1000000,39,51.719916
1000000,40,52.694119
1000000,41,55.0672345
1000000,42,67.434508
1000000,44,76.6178845
1000000,45,70.255081
1000000,46,76.2920005
1000000,47,74.679694
1000000,48,73.3184755
1000000,49,76.376668
1000000,50,77.86487
1000000,51,80.223193
1000000,52,74.2785655
1000000,53,74.889405
1000000,55,75.027511
1000000,56,80.263114
1000000,57,71.8380625
1000000,58,73.253298
1000000,59,91.554069
1000000,60,86.7098
1000000,61,84.26080250000001
1000000,62,85.126556
1000000,63,84.644767
1000000,64,105.638741
1000000,66,104.6900895
1000000,67,101.149167
1000000,68,95.145411
1000000,69,93.32848
1000000,70,93.965923
1000000,71,92.266527
1000000,72,93.3705765
1000000,73,101.124579
1000000,74,104.355769
1000000,75,97.329367
1000000,77,109.979004
1000000,78,122.387464
1000000,79,108.127992
1000000,80,92.670939
1000000,81,97.78436400000001
1000000,82,104.237339
1000000,83,116.645927
1000000,84,117.96934
1000000,85,126.219894
1000000,86,114.678967
1000000,88,106.75856250000001
1000000,89,121.959457
1000000,90,118.068574
1000000,91,106.801923
1000000,92,107.3604555
1000000,93,109.930446
1000000,94,117.071864
